Bytes; TimeMs
1042440; 56,0000
1043464; 57,5000
1044488; 55,8000
1045512; 55,3000
1046536; 61,9000
1047560; 56,8000
1048584; 57,7000
1049608; 56,5000
1050632; 57,5000
1051656; 57,7000
1052680; 55,1000
1053704; 55,0000
1054728; 61,5000
1055752; 57,2000
1056776; 61,4000
1057800; 64,1000
1058824; 64,0000
1059848; 114,4000
1060872; 59,4000
1061896; 64,1000
1062920; 59,7000
1063944; 61,2000
1064968; 59,0000
1065992; 62,4000
1067016; 62,2000
1068040; 90,4000
1069064; 95,0000
1070088; 88,9000
1071112; 97,9000
1072136; 97,0000
1073160; 98,7000
1074184; 83,3000
1075208; 89,6000
1076232; 83,8000
1077256; 82,1000
1078280; 88,9000
1079304; 78,9000
1080328; 81,6000
1081352; 101,9000
1082376; 92,9000
1083400; 101,3000
1084424; 92,6000
1085448; 88,1000
1086472; 100,5000
1087496; 80,5000
1088520; 90,8000
1089544; 93,6000
1090568; 104,4000
1091592; 92,6000
1092616; 84,9000
1093640; 83,4000
1094664; 91,6000
1095688; 89,8000
1096712; 81,5000
1097736; 81,7000
1098760; 91,7000
1099784; 83,8000
1100808; 69,4000
1101832; 67,9000
1102856; 73,2000
1103880; 68,1000
1104904; 58,6000
1105928; 58,4000
1106952; 58,7000
1107976; 59,0000
1109000; 57,5000
1110024; 59,0000
1111048; 59,7000
1112072; 60,3000
1113096; 59,7000
1114120; 60,8000
1115144; 62,0000
1116168; 58,9000
1117192; 61,8000
1118216; 66,2000
1119240; 59,6000
1120264; 59,8000
1121288; 61,4000
1122312; 62,8000
1123336; 61,4000
1124360; 59,4000
1125384; 63,5000
1126408; 62,8000
1127432; 59,6000
1128456; 60,1000
1129480; 62,3000
1130504; 63,6000
1131528; 60,9000
1132552; 58,5000
1133576; 61,5000
1134600; 63,0000
1135624; 60,4000
1136648; 59,4000
1137672; 60,3000
1138696; 61,4000
1139720; 62,8000
1140744; 59,5000
1141768; 61,7000
1142792; 61,3000
1143816; 61,9000
1144840; 62,9000
1145864; 62,3000
1146888; 61,7000
1147912; 62,7000
1148936; 59,9000
1149960; 60,3000
1150984; 58,6000
1152008; 59,5000
1153032; 59,5000
1154056; 60,4000
1155080; 62,4000
1156104; 59,9000
1157128; 59,6000
1158152; 59,7000
1159176; 61,5000
1160200; 59,7000
1161224; 60,8000
1162248; 61,5000
1163272; 61,7000
1164296; 61,5000
1165320; 60,5000
1166344; 61,6000
1167368; 62,7000
1168392; 62,1000
1169416; 59,6000
1170440; 60,3000
1171464; 62,3000
1172488; 63,1000
1173512; 63,5000
1174536; 63,8000
