Bytes; TimeMs
21692; 11,9000
21744; 11,9000
21796; 11,3000
21848; 10,7000
21900; 13,5000
21952; 12,7000
22004; 12,0000
22056; 12,8000
22108; 12,0000
22160; 12,9000
22212; 14,0000
22264; 13,6000
22316; 13,2000
22368; 11,6000
22420; 12,8000
22472; 12,1000
22524; 11,7000
22576; 14,3000
22628; 14,9000
22680; 12,9000
22732; 14,7000
22784; 12,9000
22836; 15,1000
22888; 10,9000
22940; 13,2000
22992; 12,9000
23044; 11,3000
23096; 13,3000
23148; 11,2000
23200; 11,7000
23252; 11,5000
23304; 12,6000
23356; 14,7000
23408; 14,3000
23460; 13,9000
23512; 13,7000
23564; 16,0000
23616; 13,2000
23668; 12,9000
23720; 15,2000
23772; 15,3000
23824; 11,4000
23876; 14,0000
23928; 18,6000
23980; 12,1000
24032; 17,3000
24084; 13,6000
24136; 15,9000
24188; 12,9000
24240; 15,2000
24292; 19,4000
24344; 18,2000
24396; 17,6000
24448; 15,0000
24500; 14,1000
24552; 15,3000
24604; 13,4000
24656; 14,4000
24708; 12,2000
24760; 12,0000
24812; 10,9000
24864; 12,7000
24916; 12,5000
24968; 13,6000
25020; 10,7000
25072; 12,2000
25124; 10,4000
25176; 10,1000
25228; 10,2000
25280; 11,9000
25332; 11,9000
25384; 11,1000
25436; 12,1000
25488; 11,3000
25540; 11,9000
25592; 10,9000
25644; 11,3000
25696; 12,8000
25748; 11,2000
25800; 11,9000
25852; 14,0000
25904; 10,1000
25956; 10,9000
26008; 11,2000
26060; 12,0000
26112; 13,7000
26164; 14,6000
26216; 12,9000
26268; 15,0000
26320; 15,9000
26372; 15,3000
26424; 14,3000
26476; 12,6000
26528; 14,6000
26580; 14,9000
26632; 15,5000
26684; 12,7000
26736; 14,4000
26788; 15,0000
26840; 15,3000
26892; 13,7000
26944; 15,4000
26996; 15,0000
27048; 11,3000
27100; 11,8000
27152; 10,4000
27204; 10,3000
27256; 10,4000
27308; 10,3000
27360; 10,4000
27412; 10,1000
27464; 10,6000
27516; 10,4000
27568; 11,0000
27620; 10,6000
27672; 10,5000
27724; 10,7000
27776; 10,8000
27828; 10,2000
27880; 10,6000
27932; 10,3000
27984; 10,5000
28036; 10,1000
28088; 10,4000
28140; 11,0000
28192; 10,4000
28244; 10,0000
28296; 11,5000
28348; 10,3000
28400; 10,6000
28452; 10,2000
28504; 10,4000
28556; 10,4000
28608; 11,7000
28660; 11,9000
28712; 11,5000
28764; 10,0000
28816; 10,5000
28868; 10,1000
28920; 10,3000
28972; 10,5000
29024; 10,2000
29076; 10,5000
29128; 11,3000
29180; 10,2000
29232; 9,7000
29284; 10,4000
29336; 10,4000
29388; 14,5000
29440; 12,8000
29492; 11,9000
29544; 10,8000
29596; 10,6000
29648; 10,4000
29700; 11,6000
29752; 11,6000
29804; 10,6000
29856; 10,4000
29908; 10,1000
29960; 11,9000
30012; 14,6000
30064; 15,6000
30116; 13,7000
30168; 14,8000
30220; 12,7000
30272; 12,4000
30324; 14,5000
30376; 13,8000
30428; 11,8000
30480; 12,4000
30532; 12,7000
30584; 11,7000
30636; 11,5000
30688; 10,8000
30740; 11,8000
30792; 12,6000
30844; 11,2000
30896; 12,7000
30948; 12,9000
31000; 11,1000
31052; 11,9000
31104; 12,0000
31156; 11,6000
31208; 12,8000
31260; 12,6000
31312; 12,8000
31364; 12,7000
31416; 12,2000
31468; 13,5000
31520; 10,9000
31572; 12,3000
31624; 12,6000
31676; 12,7000
31728; 10,8000
31780; 13,1000
31832; 12,5000
31884; 13,8000
31936; 14,0000
31988; 14,4000
32040; 15,2000
32092; 12,8000
32144; 14,1000
32196; 14,4000
32248; 16,0000
32300; 12,9000
32352; 14,3000
32404; 15,1000
32456; 13,7000
32508; 14,5000
32560; 11,7000
32612; 14,5000
32664; 14,1000
32716; 15,9000
32768; 14,7000
32820; 14,1000
32872; 13,2000
32924; 16,1000
32976; 16,0000
33028; 13,1000
33080; 10,5000
33132; 10,5000
33184; 10,6000
33236; 10,7000
33288; 10,7000
33340; 10,8000
33392; 10,6000
33444; 10,7000
33496; 11,1000
33548; 10,1000
33600; 11,4000
33652; 10,5000
33704; 10,4000
33756; 10,5000
33808; 11,4000
33860; 10,5000
33912; 10,6000
33964; 11,6000
34016; 10,7000
34068; 11,0000
34120; 10,9000
34172; 10,6000
34224; 11,0000
34276; 11,6000
34328; 11,3000
34380; 11,1000
34432; 11,1000
34484; 10,1000
34536; 10,6000
34588; 10,5000
34640; 10,9000
34692; 11,0000
34744; 12,1000
34796; 10,7000
34848; 10,6000
34900; 10,8000
34952; 10,8000
35004; 11,0000
35056; 11,5000
35108; 11,0000
35160; 12,5000
35212; 10,8000
35264; 10,7000
35316; 11,2000
35368; 11,2000
35420; 11,2000
35472; 11,3000
35524; 11,4000
35576; 10,8000
35628; 12,9000
35680; 11,7000
35732; 11,0000
35784; 10,1000
35836; 11,2000
35888; 16,5000
35940; 14,8000
35992; 15,8000
36044; 16,7000
36096; 14,8000
36148; 15,6000
36200; 11,8000
36252; 13,9000
36304; 10,5000
36356; 10,7000
36408; 11,5000
36460; 11,0000
36512; 11,6000
36564; 10,9000
36616; 11,0000
36668; 11,0000
36720; 10,9000
36772; 10,8000
36824; 10,9000
36876; 10,7000
36928; 11,4000
36980; 11,3000
37032; 10,7000
37084; 11,8000
37136; 10,6000
37188; 10,9000
37240; 11,6000
37292; 10,4000
37344; 10,3000
37396; 10,8000
37448; 10,2000
37500; 11,3000
37552; 10,6000
37604; 11,0000
37656; 10,7000
37708; 11,6000
37760; 11,7000
37812; 11,2000
37864; 10,9000
37916; 10,7000
37968; 11,5000
38020; 10,2000
38072; 11,4000
38124; 10,9000
38176; 10,6000
38228; 10,7000
38280; 11,0000
38332; 11,4000
38384; 11,6000
38436; 10,9000
38488; 11,1000
38540; 10,6000
38592; 10,5000
38644; 10,5000
38696; 11,5000
38748; 10,8000
38800; 10,5000
38852; 10,5000
38904; 11,1000
38956; 13,8000
39008; 15,5000
39060; 14,5000
39112; 13,0000
39164; 13,5000
39216; 11,8000
39268; 12,6000
39320; 11,6000
39372; 12,0000
39424; 12,2000
39476; 12,7000
39528; 12,1000
39580; 14,1000
39632; 12,7000
39684; 12,7000
39736; 13,2000
39788; 11,4000
39840; 12,5000
39892; 12,7000
39944; 12,0000
39996; 12,8000
40048; 14,0000
40100; 11,9000
40152; 12,4000
40204; 12,2000
40256; 12,4000
40308; 12,5000
40360; 12,9000
40412; 11,2000
40464; 12,5000
40516; 12,6000
40568; 15,2000
40620; 16,3000
40672; 14,6000
40724; 15,4000
40776; 12,5000
40828; 14,5000
40880; 13,1000
40932; 13,5000
40984; 14,5000
41036; 16,9000
41088; 16,0000
41140; 16,8000
41192; 17,6000
41244; 14,8000
41296; 11,4000
41348; 12,2000
41400; 14,1000
41452; 12,7000
41504; 11,8000
41556; 14,5000
41608; 14,9000
41660; 13,4000
41712; 13,5000
41764; 14,2000
41816; 15,4000
41868; 14,8000
41920; 14,1000
41972; 16,3000
42024; 11,3000
42076; 12,8000
42128; 12,0000
42180; 13,0000
42232; 13,5000
42284; 12,4000
42336; 11,4000
42388; 12,0000
42440; 11,1000
42492; 12,6000
42544; 13,3000
42596; 13,7000
42648; 12,3000
42700; 12,2000
42752; 12,6000
42804; 12,3000
42856; 12,7000
42908; 12,7000
42960; 11,8000
43012; 12,7000
43064; 13,6000
43116; 14,1000
43168; 13,9000
43220; 12,2000
43272; 13,3000
43324; 11,5000
43376; 13,5000
43428; 11,9000
43480; 13,4000
43532; 15,3000
43584; 15,6000
43636; 15,0000
43688; 15,0000
43740; 16,2000
43792; 13,7000
43844; 20,2000
43896; 14,6000
43948; 15,6000
44000; 16,3000
44052; 15,1000
44104; 15,3000
44156; 15,2000
44208; 15,7000
44260; 17,7000
44312; 15,4000
44364; 14,9000
44416; 15,4000
44468; 15,2000
44520; 14,4000
44572; 15,0000
44624; 14,9000
44676; 15,3000
44728; 16,4000
44780; 15,2000
44832; 13,6000
44884; 14,2000
44936; 12,9000
44988; 13,4000
45040; 12,9000
45092; 14,1000
45144; 13,5000
45196; 13,9000
45248; 13,1000
45300; 12,7000
45352; 13,2000
45404; 12,9000
45456; 14,4000
45508; 12,0000
45560; 12,1000
45612; 13,3000
45664; 12,5000
45716; 12,0000
45768; 12,2000
45820; 13,7000
45872; 12,7000
45924; 12,8000
45976; 12,9000
46028; 13,6000
46080; 13,9000
46132; 13,3000
46184; 13,7000
46236; 15,3000
46288; 11,6000
46340; 14,0000
46392; 13,9000
46444; 15,2000
46496; 14,9000
46548; 14,3000
46600; 14,4000
46652; 14,6000
46704; 14,3000
46756; 14,9000
46808; 14,9000
46860; 15,6000
46912; 15,2000
46964; 17,6000
47016; 16,1000
47068; 15,5000
47120; 16,3000
47172; 18,1000
47224; 14,6000
47276; 16,5000
47328; 14,5000
47380; 15,9000
47432; 14,0000
47484; 15,9000
47536; 15,3000
47588; 14,7000
47640; 15,1000
47692; 14,4000
47744; 13,8000
47796; 12,2000
47848; 13,6000
47900; 11,6000
47952; 12,5000
48004; 12,7000
48056; 14,3000
48108; 12,9000
48160; 12,4000
48212; 13,7000
48264; 11,5000
48316; 12,5000
48368; 13,8000
48420; 12,7000
48472; 12,8000
48524; 12,1000
48576; 13,7000
48628; 12,9000
48680; 12,4000
48732; 13,6000
48784; 14,1000
48836; 14,5000
48888; 12,2000
48940; 12,2000
48992; 14,8000
49044; 12,8000
49096; 13,8000
49148; 12,5000
49200; 12,6000
49252; 14,6000
49304; 15,1000
49356; 16,1000
49408; 15,7000
49460; 15,8000
49512; 15,5000
49564; 15,0000
49616; 15,6000
49668; 14,2000
49720; 14,6000
49772; 15,0000
49824; 14,8000
49876; 14,5000
49928; 14,3000
49980; 14,7000
50032; 14,5000
50084; 15,2000
50136; 13,6000
50188; 15,6000
50240; 14,7000
50292; 16,6000
50344; 13,9000
50396; 15,8000
50448; 14,5000
50500; 13,8000
50552; 14,8000
50604; 15,2000
50656; 14,3000
50708; 14,4000
50760; 12,9000
50812; 13,6000
50864; 12,8000
50916; 13,4000
50968; 13,9000
51020; 13,8000
51072; 14,7000
51124; 12,4000
51176; 12,5000
51228; 12,1000
51280; 13,8000
51332; 12,8000
51384; 12,6000
51436; 12,7000
51488; 18,0000
51540; 13,1000
51592; 13,0000
51644; 13,1000
51696; 14,2000
51748; 13,6000
51800; 13,6000
51852; 13,4000
51904; 13,9000
51956; 14,1000
