Bytes; TimeMs
639; 10,6400
640; 10,0400
641; 12,2000
642; 10,3600
643; 10,4000
644; 11,4400
645; 10,4800
646; 9,7200
647; 10,8000
648; 10,4000
649; 10,8400
650; 11,8400
651; 11,8800
652; 10,1600
653; 11,7200
654; 9,9600
655; 10,0800
656; 11,4000
657; 11,7200
658; 10,9200
659; 10,3600
660; 11,0000
661; 10,2800
662; 10,5200
663; 10,1200
664; 10,7200
665; 11,1200
666; 11,4000
667; 10,6800
668; 10,4000
669; 10,5200
670; 11,0800
671; 13,2400
672; 11,6800
673; 10,5600
674; 10,8800
675; 10,2800
676; 10,2400
677; 11,0000
678; 11,1200
679; 11,3200
680; 10,4000
681; 11,6400
682; 10,4400
683; 10,6400
684; 11,2800
685; 10,9200
686; 12,1600
687; 10,4400
688; 11,1600
689; 9,8800
690; 10,5600
691; 11,7200
692; 9,7200
693; 10,7200
694; 10,8400
695; 9,5200
696; 10,4800
697; 10,6800
698; 9,8800
699; 10,0000
700; 10,5600
701; 10,6800
702; 10,2800
703; 10,7200
704; 10,1200
705; 11,2800
706; 10,4400
707; 9,8400
708; 11,2400
709; 11,5200
710; 10,5600
711; 11,3600
712; 10,6800
713; 10,2000
714; 12,7600
715; 12,0400
716; 10,6800
717; 11,4000
718; 11,0000
719; 10,9600
720; 9,5600
721; 11,4000
722; 10,7200
723; 11,2000
724; 10,4000
725; 9,5200
726; 9,5200
727; 10,0000
728; 10,9600
729; 10,7600
730; 10,8800
731; 10,6400
732; 9,6800
733; 11,4400
734; 10,6000
735; 10,6400
736; 10,0000
737; 11,1600
738; 10,7200
739; 11,8800
740; 10,6800
741; 10,4800
742; 10,4800
743; 9,7600
744; 11,0400
745; 11,2800
746; 11,3600
747; 10,5200
748; 12,0400
749; 13,0000
750; 10,8400
751; 10,0400
752; 12,1200
753; 9,8400
754; 10,5600
755; 10,6800
756; 11,0000
757; 10,1600
758; 11,0400
759; 10,2000
760; 11,5200
761; 10,3200
762; 11,1200
763; 10,0000
764; 9,7200
765; 10,4000
766; 9,7600
767; 10,6400
768; 11,0000
769; 10,2400
770; 10,4800
771; 11,9200
772; 10,2400
773; 10,1600
774; 10,2800
775; 10,7600
776; 10,5200
777; 11,5600
778; 12,4000
779; 11,7600
780; 10,8800
781; 10,9600
782; 11,2800
783; 10,4400
784; 10,8800
785; 10,0400
786; 11,2000
787; 10,6000
788; 10,1600
789; 11,6400
790; 13,4400
791; 10,9600
792; 11,0400
793; 12,2800
794; 10,0400
795; 11,0000
796; 11,3200
797; 11,0800
798; 10,4400
799; 10,0400
800; 10,8400
801; 10,6400
802; 10,4800
803; 10,4400
804; 11,9600
805; 10,6400
806; 9,8000
807; 11,5200
808; 10,3600
809; 11,2400
810; 10,9200
811; 12,6000
812; 10,0000
813; 11,7600
814; 10,9600
815; 10,5600
816; 10,6800
817; 10,2400
818; 11,6800
819; 11,4400
820; 10,0800
821; 10,6400
822; 10,6400
823; 11,2000
824; 11,1200
825; 11,7200
826; 12,4000
827; 11,8000
828; 10,4000
829; 11,3600
830; 10,2000
831; 10,6800
832; 10,6800
833; 11,8400
834; 12,2800
835; 10,8400
836; 11,0400
837; 11,2000
838; 11,9600
839; 11,4400
840; 12,8400
841; 11,1600
842; 12,5200
843; 12,4800
844; 10,8000
845; 10,0800
846; 11,5600
847; 10,3200
848; 10,5600
849; 11,2400
850; 10,3200
851; 11,7600
852; 10,3600
853; 10,4000
854; 10,2800
855; 10,4800
856; 10,0400
857; 10,2800
858; 10,6400
859; 10,3600
860; 10,8400
861; 11,3200
862; 11,5600
863; 11,3600
864; 13,2800
865; 12,0400
866; 12,1600
867; 11,0800
868; 10,2000
869; 10,9600
870; 10,6000
871; 11,3600
872; 10,6000
873; 10,4000
874; 10,2800
875; 10,1200
876; 11,5600
877; 10,4400
878; 10,8400
879; 10,0800
880; 10,6400
881; 11,0800
882; 10,2000
883; 11,2400
884; 10,6800
885; 10,9200
886; 11,4800
887; 10,2000
888; 10,8400
889; 10,7200
890; 10,3200
891; 12,0000
892; 10,6800
893; 10,9600
894; 11,5200
895; 9,8800
896; 12,4800
897; 11,0400
898; 12,2000
899; 20,7600
900; 10,6000
901; 11,3600
902; 10,4400
903; 11,1200
904; 12,0000
905; 10,8400
906; 13,2400
907; 10,3600
908; 14,0000
909; 18,9600
910; 12,0400
911; 24,6800
912; 41,1200
913; 23,2400
914; 19,8800
915; 22,0800
916; 19,2400
917; 18,6800
918; 13,6000
919; 15,1600
920; 17,3200
921; 18,2800
922; 15,3200
923; 19,6000
924; 14,0400
925; 18,4000
926; 17,8400
927; 18,8400
928; 13,8000
929; 14,5600
930; 17,5200
931; 17,4400
932; 15,3200
933; 22,1600
934; 21,6800
935; 19,4400
936; 23,9600
937; 20,2400
938; 16,9600
939; 11,4800
940; 15,2400
941; 15,2400
942; 11,1600
943; 14,6800
944; 14,0800
945; 10,9200
946; 18,0400
947; 15,6800
948; 10,8400
949; 14,1200
950; 14,1200
951; 11,4800
952; 15,0800
953; 15,0000
954; 11,7200
955; 14,1600
956; 11,1600
957; 15,2800
958; 15,9200
959; 19,2800
960; 21,5200
961; 22,4000
962; 19,5600
963; 22,3600
964; 21,1600
965; 18,8800
966; 10,4000
967; 14,2000
968; 14,8000
969; 10,6800
970; 14,5600
971; 15,8400
972; 12,6800
973; 15,3200
974; 14,7600
975; 12,9200
976; 14,9600
977; 14,6800
978; 11,5600
979; 14,5200
980; 14,4400
981; 11,5600
982; 15,6000
983; 16,4400
984; 18,3200
985; 22,6800
986; 21,6400
987; 16,1600
988; 10,9600
989; 11,2000
990; 10,9600
991; 11,3200
992; 12,6000
993; 11,5200
994; 12,0400
995; 11,0000
996; 10,2400
997; 9,7600
998; 11,2400
999; 10,9200
1000; 10,8800
1001; 10,8800
1002; 9,7600
1003; 10,1200
1004; 11,2400
1005; 11,2800
1006; 10,1200
1007; 9,7600
1008; 10,1600
1009; 10,8400
1010; 11,2800
1011; 10,5200
1012; 10,7600
1013; 10,4400
1014; 9,6800
1015; 10,6000
1016; 10,7600
1017; 11,8400
1018; 11,8400
1019; 10,5600
1020; 11,0800
1021; 10,7600
1022; 12,0800
1023; 10,8800
1024; 11,4800
1025; 10,7600
1026; 13,3200
1027; 14,4400
1028; 14,2800
1029; 14,3600
1030; 11,4400
1031; 18,5600
1032; 19,6400
1033; 19,6800
1034; 20,8000
1035; 12,2400
1036; 10,8400
1037; 10,7600
1038; 10,0000
1039; 11,1200
1040; 9,9200
1041; 11,7200
1042; 10,6000
1043; 10,8800
1044; 9,7200
1045; 11,0400
1046; 10,1600
1047; 10,3200
1048; 10,4000
1049; 10,5200
1050; 10,8800
1051; 12,5600
1052; 10,8400
1053; 11,5200
1054; 10,3600
1055; 12,1200
1056; 10,2000
1057; 10,0800
1058; 10,7200
1059; 10,1200
1060; 11,4400
1061; 10,7200
1062; 10,8400
1063; 11,5200
1064; 9,7200
1065; 10,2400
1066; 11,3600
1067; 11,0000
1068; 10,8400
1069; 11,2400
1070; 12,1200
1071; 11,6000
1072; 10,8000
1073; 11,3600
1074; 12,6400
1075; 12,6800
1076; 11,2000
1077; 11,6800
1078; 12,1600
1079; 10,4800
1080; 9,9600
1081; 9,8400
1082; 13,5200
1083; 18,2000
1084; 18,3600
1085; 11,6800
1086; 10,1200
1087; 10,0000
1088; 10,0800
1089; 10,3200
1090; 9,7600
1091; 10,1600
1092; 10,2800
1093; 9,9600
1094; 9,7600
1095; 9,9200
1096; 10,2000
1097; 10,8400
1098; 10,5600
1099; 10,4400
1100; 9,8000
1101; 10,1600
1102; 10,2000
1103; 10,5200
1104; 10,3200
1105; 10,4400
1106; 10,5200
1107; 10,2000
1108; 10,1200
1109; 10,1200
1110; 10,4400
1111; 10,2400
1112; 10,2800
1113; 10,3200
1114; 10,8400
1115; 10,7600
1116; 11,1200
1117; 10,9600
1118; 10,1600
1119; 10,0000
1120; 11,1200
1121; 10,2800
1122; 10,5200
1123; 10,2400
1124; 10,4000
1125; 10,7200
1126; 10,2800
1127; 10,5200
1128; 10,5200
1129; 10,1200
1130; 10,1600
1131; 10,6800
1132; 9,8000
1133; 10,3200
1134; 10,2400
1135; 9,9600
1136; 9,9200
1137; 10,0000
1138; 9,6400
1139; 9,9200
1140; 9,9200
1141; 9,6800
1142; 9,8400
1143; 9,7200
1144; 9,8400
1145; 10,3200
1146; 9,7600
1147; 9,7200
1148; 9,6000
1149; 9,7600
1150; 10,0000
1151; 10,1200
1152; 9,7600
1153; 9,7600
1154; 9,8800
1155; 10,1200
1156; 9,8800
1157; 9,6400
1158; 9,8800
1159; 9,8400
1160; 9,8800
1161; 10,8800
1162; 9,6800
1163; 10,0800
1164; 9,8000
1165; 10,0400
1166; 9,7600
1167; 9,9600
1168; 10,3200
1169; 9,9600
1170; 9,7600
1171; 10,0400
1172; 9,7200
1173; 9,6000
1174; 10,3200
1175; 9,9600
1176; 10,1600
1177; 9,8400
1178; 9,7600
1179; 10,0000
1180; 9,6800
1181; 10,0000
1182; 9,6800
1183; 10,2000
1184; 9,8400
1185; 9,8800
1186; 10,4800
1187; 10,0000
1188; 10,0400
1189; 11,6000
1190; 9,7600
1191; 10,0000
1192; 9,8000
1193; 9,8800
1194; 9,8000
1195; 10,0000
1196; 9,9200
1197; 9,6800
1198; 9,6800
1199; 9,7600
1200; 9,4800
1201; 9,8000
1202; 9,8000
1203; 9,6000
1204; 10,0000
1205; 9,5600
1206; 9,8400
1207; 10,2400
1208; 10,4400
1209; 9,8800
1210; 10,0000
1211; 9,9600
1212; 9,7600
1213; 9,5600
1214; 9,5600
1215; 9,6400
1216; 10,1200
1217; 9,7200
1218; 9,5600
1219; 9,6800
1220; 9,8400
1221; 9,8000
1222; 10,2800
1223; 9,5200
1224; 9,6800
1225; 10,0000
1226; 9,7200
1227; 9,6000
1228; 9,7200
1229; 9,8400
1230; 9,6800
1231; 9,8800
1232; 9,6800
1233; 9,9200
1234; 9,4000
1235; 9,5600
1236; 9,8000
1237; 10,2800
1238; 9,8400
1239; 9,6400
1240; 9,5600
1241; 9,7600
1242; 9,9200
1243; 9,9200
1244; 9,7200
1245; 9,8000
1246; 9,7200
1247; 10,0000
1248; 9,8400
1249; 10,0000
1250; 9,9600
1251; 9,8000
1252; 9,6000
1253; 9,7600
1254; 10,0400
1255; 10,8800
1256; 10,0000
1257; 9,8800
1258; 9,6800
1259; 9,8800
1260; 9,7600
1261; 9,9600
1262; 10,4000
1263; 9,9600
1264; 9,5600
1265; 9,6800
1266; 10,0000
1267; 10,1200
1268; 9,8400
1269; 9,7200
1270; 9,7200
1271; 10,0400
1272; 9,9200
1273; 9,8400
1274; 10,2000
1275; 9,8000
1276; 10,0400
1277; 10,0400
1278; 9,6400
1279; 9,6000
1280; 10,0800
1281; 9,5200
1282; 9,6400
1283; 10,0000
1284; 9,7600
1285; 9,5600
1286; 9,6800
1287; 9,7200
1288; 9,5600
1289; 10,0400
1290; 9,6800
1291; 9,8800
1292; 9,5600
1293; 10,0400
1294; 9,8000
1295; 9,4000
1296; 10,0000
1297; 10,0400
1298; 10,0400
1299; 10,0400
1300; 9,8400
1301; 9,8400
1302; 9,8400
1303; 9,6800
1304; 10,0000
1305; 9,8400
1306; 10,0800
1307; 9,8000
1308; 10,1600
1309; 10,8000
1310; 9,7600
1311; 10,2000
1312; 12,8400
1313; 9,8400
1314; 9,7200
1315; 9,8800
1316; 9,8000
1317; 10,1200
1318; 10,0400
1319; 9,6000
1320; 11,0800
1321; 10,2800
1322; 9,5600
1323; 9,9200
1324; 9,9200
1325; 9,9600
1326; 9,9600
1327; 9,6400
1328; 10,0400
1329; 9,9200
1330; 9,7200
1331; 9,6000
1332; 9,6800
1333; 9,7600
1334; 9,7600
1335; 9,5600
1336; 10,0000
1337; 9,8400
1338; 9,9600
1339; 9,8400
1340; 9,7600
1341; 9,8400
1342; 9,9200
1343; 9,8400
1344; 9,8800
1345; 10,0400
1346; 9,4400
1347; 10,1600
1348; 9,6800
1349; 9,8400
1350; 10,1200
1351; 10,0400
1352; 10,7200
1353; 9,9200
1354; 9,7600
1355; 9,5200
1356; 9,7600
1357; 9,8000
1358; 10,0800
1359; 9,5200
1360; 9,7600
1361; 9,7600
1362; 9,7200
1363; 9,7600
1364; 9,6000
1365; 9,7200
1366; 10,1200
1367; 9,9200
1368; 9,7200
1369; 9,6000
1370; 9,8400
1371; 9,6000
1372; 9,6000
1373; 9,7200
1374; 10,0000
1375; 9,7600
1376; 9,9600
1377; 10,1600
1378; 10,0400
1379; 9,8800
1380; 9,8000
1381; 10,1200
1382; 9,6400
1383; 9,7200
1384; 9,9200
1385; 9,9200
1386; 10,1600
1387; 10,4000
1388; 11,3200
1389; 9,9200
1390; 9,7600
1391; 9,7200
1392; 9,6800
1393; 9,8800
1394; 10,0000
1395; 9,8800
1396; 9,8800
1397; 9,9600
1398; 9,8800
1399; 9,6800
1400; 9,5600
1401; 9,6400
1402; 9,8800
1403; 9,8400
1404; 9,6000
1405; 9,9200
1406; 9,9600
1407; 9,9600
1408; 9,6800
1409; 9,7200
1410; 9,8800
1411; 10,0800
1412; 9,9200
1413; 9,7600
1414; 9,5200
1415; 9,7600
1416; 9,8000
1417; 9,8400
1418; 9,6800
1419; 10,0000
1420; 9,8800
1421; 9,5200
1422; 9,6000
1423; 9,8400
1424; 9,8800
1425; 9,7600
1426; 9,7600
1427; 10,0800
1428; 9,8400
1429; 10,4800
1430; 9,8800
1431; 10,0400
1432; 11,5600
1433; 9,9200
1434; 10,0000
1435; 9,8000
1436; 10,2000
1437; 9,8400
1438; 9,6400
1439; 10,2000
1440; 9,6400
1441; 9,9600
1442; 9,8800
1443; 9,7200
1444; 9,8800
1445; 9,9200
1446; 9,9200
1447; 10,2400
1448; 9,8400
1449; 9,8800
1450; 9,8400
1451; 9,6000
1452; 9,8000
1453; 9,9600
1454; 10,0800
1455; 9,6800
1456; 9,7200
1457; 10,2000
1458; 10,0000
1459; 10,5200
1460; 9,8000
1461; 9,8800
1462; 9,9200
1463; 9,6000
1464; 9,8800
1465; 9,8400
1466; 10,1200
1467; 9,9200
1468; 9,9200
1469; 9,8800
1470; 9,8000
1471; 10,0800
1472; 10,0000
1473; 9,6800
1474; 9,6800
1475; 9,7200
1476; 9,6800
1477; 9,9600
1478; 9,9200
1479; 10,2000
1480; 9,7200
1481; 9,8000
1482; 9,7600
1483; 9,7600
1484; 9,7200
1485; 9,6800
1486; 9,8400
1487; 9,7200
1488; 9,8800
1489; 10,7600
1490; 9,6000
1491; 9,6800
1492; 9,9200
1493; 10,0400
1494; 9,7600
1495; 9,8400
1496; 10,4800
1497; 11,4400
1498; 10,5200
1499; 9,8400
1500; 9,8400
1501; 9,8400
1502; 9,6400
1503; 9,8400
1504; 9,8400
1505; 10,7600
1506; 9,6400
1507; 9,8000
1508; 10,0000
1509; 10,3600
1510; 10,1200
1511; 9,6000
1512; 10,1200
1513; 9,7600
1514; 9,8000
1515; 9,7600
1516; 9,5200
1517; 9,5600
1518; 10,4800
1519; 10,0000
1520; 10,2400
1521; 9,9600
1522; 9,8400
1523; 9,9200
1524; 9,6400
1525; 9,7600
1526; 9,7600
1527; 10,0000
1528; 9,8400
1529; 9,8000
1530; 10,0800
1531; 10,2800
1532; 10,0400
1533; 10,0000
1534; 9,8800
1535; 9,8400
1536; 9,4800
1537; 9,7200
1538; 10,0000
1539; 9,6800
1540; 9,8800
1541; 9,7600
1542; 9,6400
1543; 9,8400
1544; 9,7200
1545; 9,8000
1546; 9,8800
1547; 10,1600
1548; 10,5200
1549; 9,9200
1550; 10,7600
1551; 9,8400
1552; 10,0000
1553; 9,8400
1554; 9,8800
1555; 10,3600
1556; 11,9600
1557; 10,1600
1558; 10,0000
1559; 9,8400
1560; 10,2000
1561; 9,8800
1562; 11,5200
1563; 9,7200
1564; 9,8800
1565; 9,8400
1566; 9,5200
1567; 10,4000
1568; 9,7600
1569; 9,8400
1570; 10,2400
1571; 10,0000
1572; 9,7600
1573; 10,1200
1574; 9,9200
1575; 9,7600
1576; 10,3600
1577; 9,5600
1578; 9,8400
1579; 9,8000
1580; 9,8000
1581; 9,8800
1582; 9,8400
1583; 9,7600
1584; 9,8400
1585; 10,0400
1586; 9,7200
1587; 9,6800
1588; 9,7600
1589; 10,1600
1590; 10,0000
1591; 10,1600
1592; 9,6000
1593; 9,6800
1594; 10,0800
1595; 9,9200
1596; 9,9200
1597; 9,6800
1598; 9,8400
1599; 10,1200
1600; 10,0400
1601; 9,6800
1602; 9,9200
1603; 9,9200
1604; 10,1600
1605; 9,6400
1606; 9,9200
1607; 10,1200
1608; 10,3200
1609; 9,9200
1610; 10,0000
1611; 9,8400
1612; 10,0000
1613; 9,8000
1614; 9,6400
1615; 9,9600
1616; 9,7600
1617; 9,7600
1618; 9,8000
1619; 9,6800
1620; 9,8000
1621; 9,6400
1622; 9,7200
1623; 9,6000
1624; 9,7600
1625; 9,5600
1626; 9,4000
1627; 9,7200
1628; 9,7600
1629; 9,6400
1630; 10,4800
1631; 10,0800
1632; 9,8000
1633; 9,7600
1634; 9,9600
1635; 9,8400
1636; 9,6400
1637; 9,6400
1638; 10,2400
1639; 9,7200
1640; 10,0000
1641; 9,9600
1642; 10,2800
1643; 9,7200
1644; 9,7600
1645; 9,9600
1646; 9,8000
1647; 10,0400
1648; 9,8800
1649; 9,6400
1650; 10,0400
1651; 9,9600
1652; 10,1600
1653; 10,0400
1654; 9,9600
1655; 9,9600
1656; 9,9200
1657; 9,7600
1658; 10,5600
1659; 9,9200
1660; 9,8000
1661; 10,0800
1662; 9,2000
1663; 9,6000
1664; 9,5200
1665; 9,5600
1666; 9,7200
1667; 9,6800
1668; 9,8400
1669; 9,8000
1670; 9,9600
